NO,Customer_ID,Response,Sex,Age,Card_type,Shopping,Cashing,ETC,Card_contraction,Card_grade,Job,On_the_job,marriage,questionnaire1,questionnaire2,questionnaire3,questionnaire4,questionnaire5,expiration_date,onlineservice_avg_mon,cashing_avg_mon,food_avg_mon,speciality_avg_mon,general_avg_mon,network_avg_mon,onlineshopping_avg_mon,beauty_avg_mon,amusement_avg_mon,travel_avg_mon,onlineservice_avg_lmon,cashing_avg_lmon,food_avg_lmon,speciality_avg_lmon,general_avg_lmon,network_avg_lmon,onlineshopping_avg_lmon,beauty_avg_lmon,amusement_avg_lmon,travel_avg_lmon,shopping_avg,cashing_avg,ETC_avg,shopping_rec,cashing_rec,ETC_rec,No_records,max_used_date,min_used_date,No_function,No_member_store_use,No_category_use,max_charge,min_charge,avg_charge,charge_avg_per_mon,charge_lmon,charge_Monday,charge_Tuesday,charge_Wednesday,charge_Friday,charge_Thursday,charge_Saturday,charge_Sunday,generation,contraction_year,contraction_mon,contraction_day,contraction_day_JP
1028,70100025,,F,17,,,,,2002/02/15,,,,,1,1,3,2,1,2019/02/16,,4300,,5757,,,,,,,,4300,,3960,,,,,,,5757.5,4300,,3960,4300,,6,2012/07/01,2010/02/01,2,5,2,6430,3400,4555,5466,3960,,,,,,,,,,,,
1029,70100026,,F,36,affiliated card A,0,0,0,2002/03/05,platinum loyal card,general payer3,working,,,,,,,,,,,,,,,,,,,23430,,21770,65810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,70100027,,F,43,,,,,2002/02/06,silver card,,not working,married,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,70100028,,,,,1,1,1,2002/03/31,,,,,,,,,,2019/03/16,,19410,12920,13260,4280,35970,,9300,,75225,,23510,12920,13260,4280,44460,,9300,,131450,21783.3,19410,131450,4280,23510,131450,11,2011/10/01,2010/06/01,3,8,7,,,,,,,,,,,,,,,,,
1032,70100029,,,,,1,1,0,2002/02/27,,,,,0,0,0,0,0,2019/02/16,16620,,,5605,8080,,,,,3660,16620,,,3410,8080,,,,,3660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,70100030,,F,24,affiliated card A,1,0,0,2002/01/30,,,,,,,,,,2019/01/16,,,,7040,5850,6390,,,,2580,,,,10850,5850,6390,,,,2580,6580,,2580,10850,,2580,5,2012/10/01,2010/02/01,2,5,4,,,,,,,,,,,,,,,,,
1034,70100031,,F,33,affiliated card B,1,0,0,2002/01/08,silver card (classic),,not working,married,,,,,,2019/01/16,18230,26725,19110,,14770,,,,,22500,18230,45630,19110,,14770,,,,,22500,,,,,,,,,,,,,,,,,,,64740,,22500,26050,14770,,30s,2003,1,4,Wednesday
1035,70100032,,M,44,,1,0,0,2002/01/22,,,,,,,,,,,,,,,,,,,,16676,16300,54280,46990,33620,32080,,,,,7370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,70100033,,F,28,,,,,2002/02/15,,,,,0,0,0,0,0,2019/02/16,,24420,,7230,,,,,59640,,,34300,,7230,,,,,59640,,33435,24420,,59640,34300,,6,2012/10/01,2010/02/01,2,3,3,59640,7230,27425,27425,59640,,,,,,,,,,,,
1037,70100034,,F,32,affiliated card A,1,1,0,2002/03/30,silver card,,not working,,,,,,,,,,,,,,,,,,,6260,15370,30700,,,,,,,23035,6260,,15370,6260,,3,,,,,,30700,6260,17443,17443,15370,,,6260,15370,,,30700,30s,2003,3,1,Sunday
1038,70100035,,,,,0,0,1,2002/01/03,,,,,0,0,0,0,0,2019/01/16,,5760,,4010,,2150,,,,,,5760,,4010,,2150,,,,,3080,5760,,4010,5760,,3,2012/01/01,2010/08/01,2,3,3,,,,,,,,,,,,,,,,,
1039,70100036,,,,,0,0,0,2002/04/03,,,,,0,0,0,0,0,2019/04/16,,4690,,,7340,,,,,,,4690,,,3910,,,,,,,,,,,,,,,,,,,,,,,,,,,14680,,4690,40s,2003,4,5,Thursday
1040,70100037,,,,,1,0,0,2002/01/07,,,,,,,,,,,,,,,,,,2000,,,,4570,,5620,,,,2000,,,3810,4570,,5620,4570,,3,,,,,,,,,,,,,,,,,,,,,,
1041,70100038,,M,37,,,,,2002/01/19,gold card(superior),doctor,working,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,70100039,,,,,1,1,1,2002/04/03,,,,,0,0,0,0,0,2019/04/16,,,11460,,,,,,,24110,,,11460,,,,,,,20160,,,,,,,,,,,,,,,,,,,,,28060,31620,,,30s,2003,4,5,Thursday
1043,70100040,,,,,,,,2002/03/16,,,,,,,,,,,,,,,,,,,2710,4120,,,3660,3080,,5870,,,2180,4120,4056,,4120,3080,,4120,7,,,,,,5870,2180,3485,4066,3080,,,,,,,,,,,,
1044,70100041,,F,38,,1,0,0,2002/01/27,loyal(platinum)card,,not working,married,,,,,,,,,,,,,,19570,,,38420,13250,,23920,,18940,,19570,,,22330,11290,,23920,13250,,8,,,,,,,,,,,,,,,,,,,,,,
1045,70100042,,F,33,original,1,1,0,2002/02/25,,,,,,,,,,2019/02/16,,19000,,10753,,,,,,,,33990,,15910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,70100043,,M,30,original,0,0,1,2002/02/13,silver card,,not working,,,,,,,,,,,,,,,,,5830,,14560,,,,,,,,5830,,,,,,,,,,,,,,,,,,,,14560,,,5830,,30s,2003,2,5,Thursday
1047,70100044,,F,39,affiliated card A,1,1,1,2002/02/09,,,,,,,,,,,,,,,,,,6270,,20595,,24400,,,6470,18110,,6270,,24250,18216,18032.5,24250,6470,24400,24250,10,,,,,,,,,,,,,,,,,,,,,,
1048,70100045,,F,50,,,,,2002/04/07,,,,,,,,,,,,,,,,,,,,32630,30600,6090,,,37920,,,,,32630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,70100046,,,,,,,,2002/02/09,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,70100047,,F,26,,,,,2002/01/07,silver card (classic),,not working,married,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,70100048,,,,,0,1,1,2002/04/01,,,,,0,0,0,0,0,2019/03/16,,64170,,79490,,,,,,25838,,64170,,79490,,,,,,16430,,,,,,,,,,,,,,,,,,,19720,54110,64170,134850,,,50s,2003,4,3,Tuesday
1052,70100049,,F,14,affiliated card A,0,1,0,2002/01/25,silver card (classic),student,not working,,,,,,,,,,,,,,,,,3320,,,,3010,7160,,,,,3320,5085,,3320,3010,,3320,3,,,,,,7160,3010,4496,4496,3010,3320,,7160,3010,,,,10s,2003,1,7,Saturday
1053,70100050,,F,44,affiliated card A,1,0,1,2002/03/12,platinum loyal card,,not working,married,,,,,,2019/03/16,,6450,,16570,,,,,,6886,,6450,,12460,,,,,,5460,,,,,,,,,,,,,,,,,,12460,,20680,,15430,11680,,40s,2003,3,4,Wednesday
1054,70100051,,F,51,,0,1,0,2002/02/20,,,,,,,,,,2019/02/16,,7525,,7755,,,,,,,,9550,,4610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,70100052,,F,38,affiliated card A,1,1,0,2002/01/03,gold card(superior),part time job,working,,,,,,,2019/01/16,,,,9976,5790,8040,,28760,,5910,,,,4450,5790,8040,,28760,,2570,,,,,,,,,,,,,,,,,,,17290,,11580,45230,4450,5790,30s,2003,1,6,Friday
1056,70100053,,,,,,,,2002/03/29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,70100054,,F,33,affiliated card A,1,0,0,2002/01/24,,,,,0,0,0,0,0,2019/01/16,,4195,,,35040,,,,,,,4960,,,35040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,70100055,,M,35,affiliated card A,0,1,1,2002/01/26,,,,,0,0,0,0,0,2019/01/16,,,,8370,,,,,,2780,,,,8370,,,,,,2780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,70100056,,M,53,affiliated card B,0,1,0,2002/01/28,gold card(superior),general payer3,working,,0,0,0,0,0,2019/01/16,,24330,,24830,,,,,,116430,,44440,,37420,,,,,,116430,24830,24330,116430,37420,44440,116430,5,2012/07/01,2010/03/01,3,3,3,,,,,,,,,,,,,,,,,
1060,70100057,,F,52,,,,,2002/03/20,,,,,,,,,,,,,,,,,,,,24960,,6440,,33930,,,,,,24960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,70100058,,M,23,,1,1,0,2002/03/16,platinum loyal card,student,not working,,,,,,,,,,,,,,2120,,,,,5690,,3290,,,2120,,,,,,,,,,,,,,,,,,,,,3290,,,,5690,,2120,20s,2003,3,1,Sunday
1062,70100059,,,,,1,1,0,2002/03/16,,,,,,,,,,,,,,,,,,,,48590,17870,20230,,37870,,,,,,84600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,70100060,,F,39,affiliated card A,1,1,0,2002/01/11,,,,,,,,,,2019/01/16,,,,36184,,18830,,,,10360,,,,29380,,18830,,,,10360,,,,,,,,,,,,,,,,,,,103780,29380,,49890,13640,13420,30s,2003,1,7,Saturday
1064,70100061,,M,22,,,,,2002/03/29,silver card,student,not working,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,70100062,,F,46,affiliated card C,1,1,1,2002/01/29,silver card (classic),,not working,married,0,0,0,0,0,2019/01/16,,10980,,40145,15800,,,7970,,23270,,10980,,4290,15800,,,7970,,17830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,70100063,,,,,1,0,0,2002/02/18,,,,,,,,,,,,,,,,,,12857,4940,,7910,32530,,10220,,,,4130,4940,,,,,,,,,,,,,,,,,,,,46850,118620,21070,,90300,10220,20s,2003,2,3,Tuesday
1067,70100064,,F,29,affiliated card A,0,0,0,2002/03/04,,,,,,,,,,2019/03/16,,19982,,14196,,,,,,,,4540,,10910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,70100065,,,,,1,0,0,2002/03/13,,,,,,,,,,2019/03/16,,,,,,11390,,,,19055,,,,,,11390,,,,31570,,,,,,,,,,,,,,,,,,,6540,42960,,,,,30s,2003,3,5,Thursday
1069,70100066,,F,49,,1,1,0,2002/02/27,silver card,,not working,married,,,,,,2019/02/16,,32750,,29445,20563,,,,,,,32750,,32690,9590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,70100067,,,,,,,,2002/01/28,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,70100068,,F,28,original,1,1,0,2002/01/11,loyal(platinum)card,,not working,married,,,,,,2019/01/16,44276,28725,,8730,14766,,,,,,37050,44200,,13020,19420,,,,,,,,,,,,,,,,,,,,,,,111270,27430,42870,13250,57220,,,20s,2003,1,7,Saturday
1072,70100069,,,,,,,,2002/04/07,,,,,,,,,,2019/04/16,,59465,8270,53280,,2160,,,,,,28300,8270,53280,,2160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,70100070,,M,27,,1,1,1,2002/03/12,,,,,0,0,0,0,0,2019/03/16,,30895,12060,2650,,,,,,,,43290,12060,2650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,70100071,,M,25,affiliated card C,1,1,1,2002/01/14,,,,,,,,,,,,,,,,,,,,12790,,3670,19870,2280,,,,,,12790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,70100072,,F,37,,1,0,1,2002/03/16,,,,,,,,,,,,,,,,,61180,,,4900,16820,,,21780,,,61180,,,4900,,,,,,,,,,,,,,,,,,21780,110240,,,21720,,49260,30s,2003,3,1,Sunday
1076,70100073,,,,,1,0,1,2002/03/29,,,,,0,0,0,0,0,2019/03/16,,5250,,,,,,,,,,5250,,,,,,,,,,5250,,,5250,,1,2011/05/01,2011/05/01,1,1,1,5250,5250,5250,5250,5250,,,,,,,5250,20s,2003,3,7,Saturday
1077,70100074,,M,45,affiliated card A,0,0,0,2002/03/15,silver card,sole proprietorship,working,,0,0,0,0,0,2019/03/16,5250,24990,50580,129455,,8830,67326,,,,5250,22870,50580,38040,,8830,120780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,70100075,,,,,1,1,0,2002/01/13,,,,,,,,,,2019/01/16,,13565,,13626,,,,,,,,20630,,22580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,70100076,,F,35,,,,,2002/01/12,loyal(platinum)card,,not working,married,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,70100077,,,,,1,1,0,2002/02/07,,,,,0,0,0,0,0,2019/02/16,,47913,,124840,4790,,,,,11500,,34040,,117900,4790,,,,,11500,84823.3,47913.3,11500,117900,34040,11500,7,2012/10/01,2010/03/01,3,5,4,131780,4790,58530,58530,117900,170350,131780,,4790,68750,,34040,30s,2003,2,6,Friday
1081,70100078,,F,44,,1,1,0,2002/02/26,,,,,0,0,0,0,0,2019/02/16,,21966,,21840,24320,,,,,50230,,16130,,21840,24320,,,,,50230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,70100079,,M,39,affiliated card A,0,1,1,2002/03/21,,,,,,,,,,,,,,,,,,,,,,22430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22430,,,,30s,2003,3,6,Friday
1083,70100080,,F,28,affiliated card C,1,1,1,2002/03/20,,,,,,,,,,2019/03/16,,25897,13370,14930,,,,,,13673,,22260,13370,18990,,,,,,9130,,,,,,,,,,,,,,,,,,22260,32360,,9130,72920,,51170,20s,2003,3,5,Thursday
1084,70100081,,,,,1,1,0,2002/04/09,,,,,,,,,,2019/04/16,,,,11210,,,,,,2960,,,,5370,,,,,,2960,,,,,,,,,,,,,,,,,,,16030,8330,,12230,,,20s,2003,4,4,Wednesday
1085,70100082,,,,,0,1,0,2002/01/06,,,,,,,,,,,,,,,,,,,,74490,,28530,,13310,,,,,,76060,,,,,,,,,,,,,,,,,,,76060,,99690,264410,,28530,30s,2003,1,2,Monday
1086,70100083,,M,53,,1,0,0,2002/03/04,,,,,,,,,,2019/03/16,,29910,7030,22900,24680,,,,,75896,,25430,7030,13170,24680,,,,,27890,20082,29910,75896.7,13170,25430,27890,13,2012/11/01,2010/06/01,3,5,5,104850,7030,32140,41783,13170,,12300,271240,,82290,,52000,50s,2003,3,3,Tuesday
1087,70100084,,F,36,,,,,2002/03/31,silver card,doctor,working,,,,,,,2019/03/16,,68286,,59590,11770,,,,,51515,,36240,,15650,11770,,,,,77170,39202.5,68286.7,77170,15650,36240,77170,8,2012/11/01,2010/05/01,3,6,4,103530,11770,54855,54855,77170,,,,,,,,,,,,
1088,70100085,,M,47,affiliated card B,1,1,0,2002/03/15,,,,,,,,,,2019/03/16,,6030,3360,,10450,,,,,20560,,6030,3360,,10450,,,,,20560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,70100086,,F,50,,1,0,0,2002/01/29,silver card (classic),,not working,married,,,,,,2019/01/16,,16845,,,20700,,,,,,,22590,,,20700,,,,,,20700,16845,,20700,22590,,3,2012/08/01,2010/06/01,2,2,2,22590,11100,18130,27195,22590,,,,,,,,,,,,
1090,70100087,,,,,,,,2002/02/07,,,,,,,,,,,,,,,,,,,,23616,36260,27800,5210,,,,,,,23020,21496.7,26450,23915,5210,27800,21880,7,,,,,,36260,5210,23602,23602,5210,,,,,,,,,,,,
1091,70100088,,F,32,affiliated card A,1,1,1,2002/03/24,platinum loyal card,part time job,working,,0,0,0,0,0,2019/03/16,12860,6950,,,,,,,2420,,12860,6950,,,,,,,2420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,70100089,,,,,0,1,0,2002/02/08,,,,,,,,,,2019/02/16,,4880,,,,,,46990,,3820,,4880,,,,,,46990,,3820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,70100090,,F,23,,1,1,1,2002/01/16,silver card (classic),part time job,working,,0,0,0,0,0,2019/01/16,,8760,11860,,6150,28000,,,,2250,,8760,11860,,4880,28000,,,,2250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,70100091,,,,,,,,2002/02/22,,,,,,,,,,,,,,,,,,,,20258,,30570,,15530,12620,26710,,,,36020,17615,22076.7,20258,26710,30570,36020,12,,,,,,,,,,,,,,,,,,,,,,
1095,70100092,,F,47,affiliated card A,1,0,0,2002/02/20,,,,,,,,,,2019/02/16,,25175,17090,44240,103300,23170,,,,3975,,44540,17090,44240,103300,23170,,,,5240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,70100093,,,,,,,,2002/04/02,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,70100094,,M,50,,,,,2002/03/17,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,70100095,,M,41,affiliated card A,1,1,1,2002/01/19,,,,,0,0,0,0,0,2019/01/16,,5980,,,,,,,,,,5980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,70100096,,F,26,affiliated card B,0,0,0,2002/02/08,,,,,,,,,,2019/02/16,69080,18261,,27640,,8980,,,,,69080,25790,,42450,,8980,,,,,,,,,,,,,,,,,,,,,,48600,,25790,,12830,78060,77630,20s,2003,2,7,Saturday
1100,70100097,,M,46,,0,1,1,2002/01/05,gold card(superior),doctor,working,,0,0,0,0,0,2019/01/16,,46585,,107126,,,,,,128260,,2850,,50730,,,,,,128260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,70100098,,F,44,,,,,2002/01/15,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,70100099,,M,15,,1,1,0,2002/03/16,,,,,,,,,,2019/03/16,4380,,,,,,,,,2175,4380,,,,,,,,,2080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,70100100,,M,42,original,1,1,1,2002/01/24,silver card (classic),part time job,working,,0,0,0,0,0,2019/01/16,,7420,,,,,,,,12743,,10590,,,,,,,,19620,,7420,12743.3,,10590,19620,5,2012/11/01,2010/04/01,2,2,2,,,,,,,,,,,,,,,,,
1104,70100101,,,,,,,,2002/01/04,,,,,,,,,,,,,,,,,,,,,,,,5840,27140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,70100102,,F,52,,0,0,0,2002/04/05,gold card,general payer3,working,,0,0,0,0,0,2019/04/16,,84640,,9860,24420,,,,,,,84640,,9860,24420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,70100103,,M,33,original,1,1,0,2002/02/24,,,,,,,,,,,,,,,,,,,,,,2390,,,,,,,,,,3020,,,2390,,2,,,,,,,,,,,,,,,,,,,,,,
1107,70100104,,F,48,original,0,1,0,2002/03/12,,,,,,,,,,,,,,,,,,,,25490,,2900,,5520,,,,,,17080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,70100105,,M,27,original,1,0,0,2002/04/07,gold card,other,working,,,,,,,2019/04/16,5120,,9620,4110,44570,,40060,,,37390,5120,,9620,5540,44570,,40060,,,37390,17931.7,,37390,5540,,37390,7,2012/07/01,2010/07/01,2,7,6,,,,,,,,,,,,,,,,,
1109,70100106,,F,57,,,,,2002/03/06,,,,,0,0,0,0,0,2019/03/16,41165,45030,,,105110,,,25130,,32412,53710,45030,,,105110,,,25130,,48410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,70100107,,,,,1,1,1,2002/01/02,,,,,,,,,,,,,,,,,,,,75710,,42310,,38490,,,,,,114490,28695,38685,75710,38490,42310,114490,9,,,,,,95500,18900,48622,54700,114490,113220,,61210,38490,174590,,50090,40s,2003,1,5,Thursday
1111,70100108,,,,,,,,2002/01/15,,,,,,,,,,,,,,,,,,,,5890,,6470,,5730,,,,,,5890,5730,6470,5890,5730,6470,5890,3,,,,,,,,,,,,,,,,,,,,,,
1112,70100109,,F,37,,,,,2002/03/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,70100110,,M,43,,1,1,0,2002/02/17,,,,,0,0,0,0,0,2019/02/16,,18430,,21750,,,,,,5950,,11360,,21750,,,,,,5950,,,,,,,,,,,,,,,,,,5950,,48780,,28260,,,40s,2003,2,2,Monday
1114,70100111,,F,40,original,1,0,0,2002/01/11,gold card(superior),part time job,working,,,,,,,,,,,,,,,,,,32900,15150,9510,5720,4310,,,,,,,,,,,,,,,,,,,,,,,,4310,,32900,9510,39730,5720,40s,2003,1,7,Saturday
1115,70100112,,,,,1,1,0,2002/03/10,,,,,4,3,5,4,1,2019/03/16,102840,,,39932,94805,,,,,58215,102840,,,6410,133950,,,,,31800,,,,,,,,,,,,,,,,,,,,306040,,111610,144550,6410,40s,2003,3,2,Monday
1116,70100113,,F,58,,,,,2002/01/29,loyal(platinum)card,,not working,married,,,,,,,,,,,,,,,,,,15260,,,,,,,,,,15260,,,15260,,1,,,,,,15260,15260,15260,15260,15260,,,,,,,,,,,,
1117,70100114,,F,25,,,,,2002/03/05,,,,,,,,,,,,,,,,,,,,,,,2920,8420,,2940,,,,,5355,,,8420,,,4,2012/11/01,2010/08/01,1,4,3,,,,,,,,,,,,,,,,,
1118,70100115,,F,42,,,,,2002/04/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,70100116,,,,,1,0,1,2002/03/13,,,,,,,,,,2019/03/16,,,,3340,,3360,,,,,,,,3340,,3360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,70100117,,M,36,,1,0,0,2002/03/17,,,,,,,,,,,,,,,,,,,,31575,,262750,,19430,,16720,,,,21360,,,,,,,,,,,,,,,,,,97330,40790,,26340,,279470,34920,30s,2003,3,2,Monday
1121,70100118,,F,36,,,,,2002/01/24,loyal(platinum)card,,not working,married,,,,,,2019/01/16,,38140,,5705,11690,,,,,,,63290,,4910,11690,,,,,,7700,38140,,4910,63290,,6,2012/11/01,2010/05/01,2,4,3,63290,2820,22920,22920,4910,,,,,,,,,,,,
1122,70100119,,F,22,original,1,0,1,2002/01/01,,,,,0,0,0,0,0,2019/12/15,,3060,,8290,3420,,,,,,,3060,,8290,3420,,,,,,5855,3060,,8290,3060,,3,2012/10/01,2012/03/01,2,3,3,,,,,,,,,,,,,,,,,
1123,70100120,,M,43,,,,,2002/01/18,silver card (classic),general payer3,working,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,70100121,,,,,0,0,0,2002/01/15,,,,,,,,,,,,,,,,,,,,17325,,67660,,32510,5290,24900,,,,4700,,,,,,,,,,,,,,,,,,56260,15350,3220,4700,,5290,144250,30s,2003,1,4,Wednesday
1125,70100122,,,,,1,1,1,2002/01/12,,,,,,,,,,2019/01/16,,3910,,,,7900,,,,,,3910,,,,7900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,70100123,,F,30,,,,,2002/03/12,silver card,,not working,married,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,70100124,,M,43,,1,1,0,2002/01/12,,,,,,,,,,2019/01/16,,27976,,31770,8740,,,,,69696,,27850,,55330,2590,,,,,47240,17952,27976.7,69696.7,2590,27850,47240,11,2012/09/01,2010/02/01,3,6,4,,,,,,,,,,,,,,,,,
1128,70100125,,F,29,affiliated card B,1,1,0,2002/01/09,,,,,,,,,,2019/01/16,28500,6090,,,37120,,,,,10770,28500,3720,,,37120,,,,,10770,,,,,,,,,,,,,,,,,,,,,10770,8460,32220,37120,20s,2003,1,5,Thursday
1129,70100126,,F,48,,0,1,1,2002/04/04,,,,,,,,,,,,,,,,,,,,112870,,13490,,2170,,29920,,,,112870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,70100127,,,,,,,,2002/01/01,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,70100128,,M,29,original,1,1,1,2002/03/26,gold card,general payer3,working,,,,,,,2019/03/16,,33660,,,12700,,,,,72280,,33660,,,12700,,,,,72280,12700,33660,72280,12700,33660,72280,3,2012/10/01,2010/08/01,3,3,3,,,,,,,,,,,,,,,,,
1132,70100129,,,,,1,0,0,2002/02/15,,,,,,,,,,2019/02/16,39760,22120,,56940,,,,,,15900,39760,9950,,72420,,,,,,15900,51213.3,22120,15900,72420,9950,15900,7,2011/08/01,2010/05/01,3,6,4,72420,4080,30540,35630,72420,72420,,,15900,41460,44240,39760,50s,2003,2,7,Saturday
1133,70100130,,M,14,affiliated card C,1,1,0,2002/01/31,,,,,,,,,,2019/01/16,,3320,,,,,,,,,,3230,,,,,,,,,,3320,,,3230,,2,2012/06/01,2012/02/01,1,1,1,,,,,,,,,,,,,,,,,
1134,70100131,,,,,,,,2002/01/17,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,70100132,,M,42,affiliated card B,1,1,1,2002/01/03,silver card (classic),general payer3,working,,0,0,0,0,0,2019/01/16,,,48670,,14600,21430,,,,23540,,,48670,,14600,21430,,,,2210,28233.3,,23540,14600,,2210,7,2012/09/01,2010/07/01,2,4,4,,,,,,,,,,,,,,,,,
1136,70100133,,M,31,affiliated card A,1,0,0,2002/02/15,,,,,,,,,,,,,,,,,,,,2190,,4460,5820,2120,,,,,,2190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,70100134,,F,16,,,,,2002/02/18,silver card,student,not working,,,,,,,2019/02/16,,10150,,2560,6030,5820,,,,,,10150,,2560,6030,5820,,,,,4803.33,10150,,2560,10150,,4,2011/11/01,2010/04/01,2,4,4,,,,,,,,,,,,,,,,,
1138,70100135,,,,,1,1,0,2002/01/14,,,,,0,0,0,0,0,2019/01/16,,36040,95400,10670,,,,,,,,36040,95400,9790,,,,,,,38913.3,36040,,9790,36040,,5,2011/09/01,2010/08/01,2,4,3,,,,,,,,,,,,,,,,,
1139,70100136,,F,39,,1,1,0,2002/01/14,silver card (classic),,not working,married,,,,,,,,,,,,,,,,28280,,2030,,7760,,,,,,28280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,70100137,,F,42,affiliated card B,1,0,0,2002/01/26,silver card (classic),part time job,working,,,,,,,2019/01/16,,6163,,5090,,,,,,,,3810,,5090,,,,,,,,,,,,,,,,,,,,,,,,5090,,14680,,,3810,,40s,2003,1,1,Sunday
1141,70100138,,F,29,,1,1,0,2002/03/27,,,,,0,0,0,0,0,2019/03/16,,6875,,7400,,,,,,,,9890,,7400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,70100139,,F,23,original,1,0,0,2002/03/21,,,,,,,,,,,,,,,,,,,,,,4460,,3270,,,,,,,7875,4595,,3270,4460,,6,,,,,,,,,,,,,,,,,,,,,,
1143,70100140,,M,32,,0,1,1,2002/03/30,,,,,,,,,,2019/03/16,,,,,,,,,,56536,,,,,,,,,,5150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,70100141,,,,,,,,2002/02/22,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
